Z (cm),U (eV)
1.8773466833541927,2.320552631206941
1.8798498122653318,2.3671329415925184
1.8823529411764706,2.4139308525554264
1.8848560700876096,2.4609443680948546
1.8873591989987484,2.5081715373625086
1.8898623279098874,2.555610453050213
1.8923654568210264,2.603259249855562
1.8948685857321652,2.6511161030210064
1.8973717146433042,2.6991792269418964
1.899874843554443,2.7474468738393627
1.902377972465582,2.7959173324943314
1.9048811013767208,2.8445889270390237
1.9073842302878599,2.8934600158027632
1.9098873591989989,2.9425289902089284
1.9123904881101377,2.99179427372027
1.9148936170212767,3.0412543208299057
1.9173967459324155,3.0909076160954627
1.9198998748435545,3.1407526732141315
1.9224030037546935,3.1907880341363546
1.9249061326658323,3.2410122682161884
1.9274092615769713,3.2914239713964286
1.9299123904881101,3.3420217654266233
1.9324155193992492,3.3928042971124457
1.934918648310388,3.443770237594681
1.937421777221527,3.4949182816565196
1.939924906132666,3.5462471470576005
1.9424280350438048,3.597755573893634
1.9449311639549438,3.6494423239802996
1.9474342928660826,3.701306180260239
1.9499374217772216,3.7533459462321423
1.9524405506883604,3.805560445400775
1.9549436795994994,3.857948520747098
1.9574468085106385,3.9105090342174322
1.9599499374217773,3.963240866230916
1.9624530663329163,4.016142915204375
1.964956195244055,4.069214097093791
1.967459324155194,4.122453344951758
1.9699624530663329,4.175859608500061
1.972465581977472,4.2294318537169024
1.974968710888611,4.283169062437964
1.9774718397997497,4.337070231970876
1.9799749687108887,4.391134374722435
1.9824780976220275,4.445360517838041
1.9849812265331666,4.49974770285291
1.9874843554443054,4.554294985354487
1.9899874843554444,4.6090014346557115
1.9924906132665834,4.663866133478573
1.9949937421777222,4.718888177647669
1.9974968710888612,4.774066675793295
2.0,4.82940074906367
